country,company_name,city,funding_amount,industry_tags,start_year,status,website
UK,Salinity Solutions,Coventry,750000.0,"CleanTech, Water, Water Purification",2021,True,https://www.salinitysolutions.co.uk/
Estonia,Salon Booking System,Lõõtsa,,"WordPress developers, WordPress hosting, technology, design",2016,True,https://salonbookingsystem.com/
Netherlands,Salonized,Amsterdam,,"Beauty, SaaS, Software",2014,True,https://www.salonized.com
Luxembourg,Salonkee,Luxembourg,,"beauty, hair salon, scheduling",2016,True,https://salonkee.com/
UK,Salt,London,,"financing platform, ClimateTech, Renewables, Clean Energy",2022,True,https://www.saltglobal.io/
UK,Salt Pay,London,25000000.0,"FinTech, Information Technology",2019,True,https://www.saltpay.co/
UK,Salt Rank,Kansas City,,"digital marketing agency, seo services, ppc services",2011,True,https://saltrank.com/
Spain,Salta With Us,Madrid,,"Advertising Services, Marketing, Communication, Creativity,",2021,True,https://www.saltawithus.es
Estonia,Salto X,Tallin,7500000.0,"token, remote, companies, tech",2021,True,https://www.saltox.co
UK,Saltpay,London,25000000.0,"Fintech, Payments, Financial Services",2019,True,https://www.saltpay.co/
UK,Saltyco,London,25000000.0,Farming,2020,True,https://www.saltyco.uk/
Estonia,Salu,Tallinn,50000.0,"healthcare, medical help, online doctor",2022,True,https://salu.md/
France,Salubata,Paris,,"B2B, B2C, Ads",2022,True,https://salubataofficial.com
Spain,Salucity,Barcelona,,"Health, Health Solutions, Healthcare, Market Place",2020,True,https://salucity.com
Spain,Salupeques,Madrid,50000.0,"health, baby, youths",2023,True,https://salupeques.es
UK,Salus Labs,London,,"Security Systems Services, Web3, DeFi, Data Analysis",2023,True,https://www.saluslabs.io/
Italy,Salute In Cloud,Molfetta,,"healthcare cloud based, mange clinical data, share clinical data",2021,True,https://www.saluteincloud.com
Italy,Salute360,Torino,300000.0,"health, telemedicine, digitalhealth",2020,True,https://www.salute360.eu/
Spain,Saluteca,Segovia,,"Consulting, E-Learning, EdTech ,Education, Health Care, Internet",2020,True,www.saluteca.com
Germany,Salutes Space,Munich,1750000.0,"AI, Aerotech, Drones, Telecommunications",2023,True,https://www.salutes.space/
Germany,Saluun,Düsseldorf,,"gastronomy, waiter call system, digital menu",2023,True,https://saluun.co
Estonia,Salv,Tallinn,,"FinTech, SmartTech, Cybersecurity, Finance, Salv, Tallinn",2018,True,https://www.salv.com
Denmark,Salvatio,Jelling,,"wearable, emergency device",2018,True,https://salvatio.dk
Netherlands,Salvia Bioelectronics,Eindhoven,25000000.0,"Biotechnology, Medical Device, Therapeutics",2017,True,https://www.salvianeuro.com/
UK,Sam Labs,London,,"edTech, Education, Coding, Programming",2014,True,www.samlabs.com
UK,Sama,London,,"employees, coach, technology, digital form",2021,True,https://sama.io/
Ireland,Samanta,Dublin,300000.0,"On-Demand Language Interpreting. 24/7 Video Call Interpreters, Efficient Interpreter Booking Platform",2021,True,https://www.samantapp.com/
UK,Samar,London,,"FinTech, Marketing Automation, Retail Technology, Travel",2020,True,https://trysamar.com
Spain,Samara,Madrid,1750000.0,"energy, household, clean tech, sustainability",2022,True,www.samara.energy
France,Samboat,Bordeaux,,"Boat Renting, TravelTech, Leisure, Marketplace, SamBoat, Bordeaux",2014,True,https://www.samboat.fr
Germany,Samdock,Munich,,"Apps, CRM, Marketing Automation, SaaS, Sales Automation, Software",2020,True,https://samdock.com
Czechia,Same Place Sro,Prague,,"mobile_app, experience, place",2020,True,https://sameplace.io/
Poland,Samelane,Wrocław,,"LMS, AI, AR",2010,True,https://samelane.com/
UK,Sameway,London,,"sports, search, digital",2017,True,https://sameway.co
France,Sami,Paris,3750000.0,"climate, climatech, ghg, footprint",2020,True,https://www.sami.eco/
UK,Samie Bank,London,,"bank, fintech",2020,True,https://samiebank.com/
UK,Samly Gps Location Tracker,Manchester,,,2018,True,http://play.google.com/store/apps/details?id=com.nosetrap.samlyLocationSharing
Norway,Sammevei,Oslo,3750000.0,"ridesharing app, urban, autonomous, public transportation, peer to peer",2016,True,https://www.sammevei.no/
Netherlands,Samotics,Leiden,25000000.0,"Enterprise Software, Industrial Automation, Information Technology, Internet of Things",2015,True,http://www.samotics.com/
France,Samp,Paris,,"automatic verification, machine learning, laser scans, technical data",2019,True,https://samp.ai/
UK,Samphire Neuroscience,London,1750000.0,"Neurotechnology, Women's wellness, Menstrual cycle health, Dysmenorrhea",2021,True,https://www.samphireneuro.com/
UK,Sams List,Lour,,"Startup, Finance, Accounting, Marketplace, Business",2024,True,https://samslist.co/
Netherlands,Samshairextensions,Amsterdam,,"Beauty, Clipin, Combination",2016,True,https://www.samshairextensions.nl/
Spain,Samskara,Barcelona,,"plant-based, organic superfood, food distribution",2018,True,https://www.samskaratribe.com
Spain,Samurai Marketing,Barcelona,,"Advertising, Digital Marketing, Marketing",2019,True,https://www.mkt-samurai.com/
Austria,Samyak Buildcon,Ahmedabad,,Plot in Dholera SIR,2012,True,http://samyakbuildcon.com/residential-plots-schemes-in-dholera-sir.html
Spain,Samyroad,Madrid,,"Social Network, Marketplace, Retail",2013,True,www.samyroad.com
Austria,San Group,Herzogenburg,,"Real State, Service Industry, Biotechnology Research, Animal health",2020,True,https://www.san-group.com
Spain,Sana Digital,Barcelona,,"Fitness, Health Care, Medical, Wellness",2019,True,https://sanadigital.com/
Sweden,Sana Labs,Stockholm,,"EdTech, Deep Learning, Machine Learning, AI",2016,True,www.sanalabs.com
UK,Sana Lifestyle,London,,"Cannabis, Consumer Goods, Transparency",2021,True,https://sanalife.style/
Spain,Sana Meditech,Barcelona,,"medtech, health, medical services, devices",2018,True,http://www.sanameditech.com/
Finland,Sanako,Jousitie 2 C,,"Education, Edtech, Software, Digital Media, Language Learning, Teaching",2004,True,https://www.sanako.com
Luxembourg,Sanawerk Technology,Luxembourg,,"Artificial Intelligence, Health Care, Machine Learning, Medical Device",2020,True,https://www.sanawerk.com
France,Sancare,Paris,1750000.0,"Artificial Intelligence, Information Technology, Software",2016,True,https://www.sancare.fr/
Ireland,Sanctifly,Dublin,,"traveling, wellness, relaxation, fitness, leisure",2021,True,https://www.sanctifly.club/
Sweden,Sanctify Financial Technologies,Lund,7500000.0,"Artificial Intelligence, FinTech, Machine Learning, SaaS, Software",2018,True,http://www.sanctify.ai
UK,Sanction Scanner,London,,"anti money laundering, KYC",2019,True,Sanctionscanner.com
UK,Sandsoft Publishing Company,North Yorkshire,,"Public Transportation, Video Games",2020,True,https://sandsoftpublishing.com/
Spain,Sandwalk Bioventures,Madrid,,"Biotechnology, Life Science, Venture Capital",2019,True,https://www.sandwalkbio.com/
Greece,Sandy Tzatzou,Athens,300000.0,"Retail Apparel, Fashion, Marketing, Sales",2020,True,https://sandytzatzou.com
Italy,Sanevo,Bolzano,,"healthcare, incontinence, therapeutic aids",2022,True,https://www.sanevo.it/
UK,Sania Therapeutics,London,,"Biotechnology, Genetics, Health Care, Therapeutics",2021,True,https://saniarx.com/
Norway,Sanity,Oslo,,"data, tool, collaboration",2016,True,www.sanity.io
Germany,Sanity Group,Berlin,,"HealthTech, Cannabis, Medical Cannabis, CBD, Sanity Group, Berlin",2017,True,https://sanitygroup.com
Spain,Sanoid,Cordoba,,"Alternative Medicine, Cannabis, Health Care, Manufacturing",2018,True,https://sanoid.com/
UK,Sanome,London,,"Health Care, Medical Device, Software",2024,True,https://www.sanome.com
Romania,Sanopass,Bucharest,300000.0,"HR Tech, Medical Benefits, Healthcare",2018,True,www.sanopass.ro
Switzerland,Sanoptis,Pfaffikon,,"Health Care, Partnership and Sustainability",2018,True,https://sanoptis.com/
Denmark,Sanos Clinic,Herlev,,"Biotechnology, Clinical Trials, Health Care, Hospital",2018,True,https://sanosclinic.com/
Germany,Sanos Group,Berlin,300000.0,"Consumer Applications, Health Care, Consumer Goods",2020,True,https://en.nuumi.de/
France,Sans Filtre,Vannes,,"sport, esport, football",2022,True,https://sans-filtre.fr/
UK,Sansa,London,,"Technology, Information, Internet, Blockchain",2023,True,https://sansa.xyz
Switzerland,Santiment,Zurich,,"Cryptocurrency, Data, Swiss",2016,True,https://santiment.net/
Austria,Sanusx,Vienna,,"Wellness, Fitness Services, healthcare, consulting",2020,True,https://www.sanusx.com/en/
UK,Sanvia Digital,London,50000.0,"Blockchain, Graphic Design, Information Technology, Software, Web Design",2021,True,https://sanvia.digital
Spain,Sanxo,Spain,300000.0,"Mobile application, AI, ML",2024,True,https://www.sanxo.co
Spain,Sanza Energy,Madrid,25000000.0,SaaS,2020,True,https://www.sanzaenergy.com/
Germany,Sap Fioneer,Walldorf,,"Enterprise Applications, Enterprise Software, Financial Services, Information Technology",2021,True,https://sapfioneer.com/
Spain,Sapenta,Castelldefels,,"workplace, digital, collaborative",2015,True,http://sapenta.com/
UK,Sapien Health,London,750000.0,"Health Care, Digital, Medical",2020,True,https://sapienhealth.io/
France,Sapiox,Thaoule-sur-mer,300000.0,"E-Learning, EdTech, Education, Information Services, Information Technology, Internet, Tutoring",2020,True,https://sapiox.com
Switzerland,Saporo,Lausanne,1750000.0,"Cyber Security, SaaS, Security",2021,True,https://www.saporo.io/
Germany,Sappelin,Offenburg,,"announcement banner, announcement bar, marketing, sales",2024,True,https://www.sappelin.com/
Germany,Sapper Intelligence,Berlin,300000.0,"AI Radar Technology, Hidden Object Detection, Aerospace & Defense",2024,True,https://sapper-intelligence.com
Bulgaria,Sappience,Sofia,,"Information Technology, Software",2019,True,https://www.sappience.digital
UK,Saranac Partners,London,,"Financial Services, Wealth Management",2016,True,https://www.saranacpartners.com
Austria,Sarcura,Klosterneuburg,3750000.0,"Biotechnology, Life Science, Semiconductor",2019,True,https://sarcura.com/
UK,Sardina Systems,London,50000.0,"Computer, Enterprise Software, Software",2014,True,https://www.sardinasystems.com
Croatia,Sarmenta Ltd,Zagreb,,"R&D, consumer health, research",2019,True,www.sarmenta.hr
France,Sarus,Paris,1750000.0,"Analytics, Machine Learning, Privacy, Software",2019,True,sarus.tech
Estonia,Sast Online,Tallinn,,"sast, Source Code analyzer, java code, python, PHP, JavaScript",2020,True,https://sast.online
Germany,Sastrify,Cologne,,"SaaS, Procurement, Software",2020,True,https://www.sastrify.com
Germany,Sastrix,Cologne,,"Software-as-a-Service, SaaS, finance, tech",2020,True,https://www.sastrix.io/
Spain,Sateliot,Barcelona,1750000.0,"Satellite Communication, Telecommunications",2018,True,https://sateliot.space/
Netherlands,Satelligence,Utrecht,,"Forestry, GreenTech, Satellites, Sustainable, Satelligence, Utrecht",2016,True,https://satelligence.com
Netherlands,Satellite Moving Devices,Amsterdam,,"Artificial Intelligence, Cloud Infrastructure, FinTech",2019,True,https://www.smdgroup.co/
UK,Satellite Vu,London,17500000.0,"Aerospace, Analytics, Geospatial",2016,True,https://www.satellitevu.com
UK,Satellitor,paris,,"seo,marketing,content,ai",2023,True,https://satellitor.com/?utm_source=user&utm_medium=link&utm_campaign=xc&utm_id=welcome
Germany,Satio,Stuttgart,1750000.0,"Aerotech, AI, SaaS",2022,True,https://satio.space/
Italy,Satispay,Milan,25000000.0,"Banking, Financial Services, FinTech, Mobile Payments, Payments",2013,True,https://www.satispay.com/en-it/
Spain,Satlantis,Bilbao,25000000.0,"Aerospace, Geospatial, Manufacturing",2014,True,http://www.satlantis.com/
UK,Satoshi Block Dojo,London,,"Blockchain, Corporate Training, Education, Training",2021,True,https://blockdojo.io
Spain,Satoshi Spain,Sant Cugat del Vallès,,"Cloud Computing, Data Center, IaaS, IT",2021,True,https://www.satoshispain.com/
France,Satoshi Studio,Paris,,"Direct-to-consumer, sneakers, digital experience, products",2021,True,https://satoshi-studio.com/
UK,Satoshi Systems,London,1750000.0,"Blockchain, Consumer Software, Financial Services, FinTech, Information Technology, Machine Learning, Retail, Software, Trading Platform",2016,True,http://www.satoshi.ltd/
UK,Satoshipay,London,,"FinTech, Monetization, Micropayments, Blockchain, Cryptocurrency, SatoshiPay, London",2014,True,www.satoshipay.io
Poland,Satrevolution,Wroclaw,,"SpaceTech, Satellite design, Space Systems Engineering",2016,True,www.satrevolution.com
Poland,Satsback,Warsaw,300000.0,"FinTech, Cashback, Online",2020,True,https://satsback.com
UK,Satsum,"Deal, Kent, UK",,,2014,True,http://satsum.com
Switzerland,Satsure,"Goldach, Sankt Gallen",,Financial Services,2016,True,http://www.satsure.in/
Latvia,Sattva Laboratories,Riga,,"canabis, tissue, seed production",2018,True,www.sattvalaboratories.com
UK,Sauce Shop,Nottingham,300000.0,"E-Commerce, Food and Beverage, Food Processing",2014,True,https://www.sauceshop.co
Germany,Sauerbirne,Berlin,50000.0,Property Management,2021,True,https://delloit.de
Poland,Saule Technologies,Warsaw,,"Clean Energy, Energy, Manufacturing, Renewable Energy, Solar",2014,True,https://sauletech.com
UK,Saurus,London,750000.0,"prepaid, mastercard, cash withdrawals, purchase, virtual card",2020,True,https://saurus.com/
Finland,Sauti Kitabu,Turku,50000.0,"Audiobooks, Podcast, Publishing",2021,True,http://www.sautikitabu.com
Romania,Savables,Timișoara,300000.0,"Food, Beverage Services, Digital Platform",2021,True,https://savables.ro/en
Finland,Savage Game Studios,Helsinki,3750000.0,"Shooters, mobile game, mobile gamers, investors",2020,True,https://www.savagegamestudios.com/
Spain,Savana,Madrid,17500000.0,"Artificial Intelligence, Health Care",2014,True,https://savanamed.com
UK,Savanta,London,,"Research, Artificial Intelligence, Predictive Analytics",2019,True,https://savanta.com
Italy,Save Market,Paris,,"B2C, E-Commerce, Marketplace",2019,True,https://save-market.com/
UK,Save Your Wardrobe,London,3750000.0,"Retail, Retail Technology, Shopping, Sustainability",2017,True,https://www.saveyourwardrobe.com
France,Saveatrain,France,,"train, travel, saving",2015,True,https://www.saveatrain.com/
Germany,Savedo,Berlin,7500000.0,"Banking, Financial Services, FinTech, Marketplace",2014,True,https://www.savedo.de
Germany,Savedroid,"Frankfurt, Hessen",3750000.0,"Artificial Intelligence, Finance, Financial Services, FinTech, Machine Learning, Mobile Apps",2015,True,https://www.savedroid.com
Sweden,Saveggy,Lund,1750000.0,"Food, Beverages, Plant-based",2020,True,https://saveggy.com/
UK,Savemycent,London,,"Finance, savings, money, coupons",2019,True,https://savemycent.com
Germany,Savestrike,Munster,,"Financial Services, FinTech, Investment",2022,True,https://savestrike.de/
Spain,Savia,Madrid,,"Health Care, Health Diagnostics, Medical",2019,True,https://www.saludsavia.com/
Spain,Savills Aguirre Newman,Madrid,,"Asset Management, Real Estate, Property Management",2018,True,https://www.savills-aguirrenewman.es/
Netherlands,Savin Funds,Amsterdam,,"Finance, Financial Services, Risk Management",2020,True,https://savinfunds.com
UK,Savingblocks,London,50000.0,"Fintech, Cryptocurrency, Web3, Investment",2021,True,www.savingblocks.com
Italy,Savingbud,Torino,50000.0,"pension plans, tech",2021,True,https://www.savingbud.com
Switzerland,Savoirr,Zurich,1750000.0,"SaaS, EU legislation, platform",2018,True,www.savoirr.com
Switzerland,Savoirr Politanalytics Ag,Zürich,1750000.0,"public affairs, politics, regulatory, compliance, policy, policy monitoring",2018,True,politanalytics.com
Sweden,Savr,Stockholm,7500000.0,"Finance, Financial Services, FinTech",2016,True,https://www.savr.com
Germany,Savvi Hr,Potsdam,50000.0,"elearning, online training, app",2022,True,https://www.savvi.hr/
Germany,Savvi Learning,Berlin,750000.0,"Human Resources, Consulting, Agency, B2B, SAAS",2022,True,https://www.savvi.hr/
Norway,Savvie,Oslo,7500000.0,"mobile-first digital, machine learning, forecasting, one-stop-shop",2020,True,https://www.savvie.io/
Croatia,Savvy Boats,Split,,"Boating, Electric Vehicle, Sailing",2020,True,https://www.savvyboats.com/
UK,Savvy Digital,London,,"Google Ads, PPC Marketing, digital marketing",2022,True,https://savvydigital.co.uk/
Germany,Sawayo,Rockstock,1750000.0,"all-in-one solution, legal requirements, time recording",2020,True,https://www.sawayo.de/
France,Sawt Mobile,Paris,,"mobile marketing, advertising, voice communication",2019,True,https://sawtmobile.com
UK,Say It Global Translations,London,,"community, translation, advocators",2021,True,https://sayitglobaltranslations.com/
UK,Say It Globaltranslations,London,300000.0,"Translation, Interpreting, Proofreading",2020,True,https://sayitglobaltranslations.com/
Belgium,Say It Labs,Leuven,750000.0,"AI, Health",2017,True,https://www.sayitlabs.com/
Spain,Saye,Barcelona,300000.0,"Fashion, Lifestyle, Sustainability",2018,True,https://global.sayebrand.com
France,Sayse,Paris,750000.0,"Software, Telecommunications",2014,True,https://sayse.fr/
UK,Sbfo Service,London,,"Financing, Strategy, Consultancy",2021,True,https://sbfoservice.com
Italy,Sblam,Milan,,"Wellness, Fitness Services, mental well-being",2022,True,https://www.sblam.life/
Germany,Sblc,Olching,,"Consumer Goods, Cosmetics, Personal Care Product Manufacturing",2020,True,https://www.sblcomp.com
Czechia,Sblcore,Prague,,"data, software, sheets",2015,True,https://www.sblcore.com/
UK,Sbomify,Bristol,,"cybersecurity,sbom,supply chain security",2024,True,https://sbomify.com
Romania,Sc Adr Media Hub,Dumbrava Rosie,,"Consulting, Printing, Technology, Innovation",2021,True,https://adr-media-hub.business.site/
Germany,Scailex Group,Munich,3750000.0,"Legal Tech, Legal Services, Leagal Tools",2017,True,http://www.scailex.group
Switzerland,Scailyte,Sursee,,"BioTech, AI, MedTech, Diagnostics",2017,True,www.scailyte.com
Germany,Scalable Capital,Munich,,"FinTech, Financial Instruments, Investment",2014,True,https://de.scalable.capital/
Croatia,Scalable Global Solutions,Zagreb,1750000.0,"Department, HR, Software, Optimisation",2017,True,https://sgs-daas.com/
Norway,Scalando,Oslo,750000.0,"Business Intelligence, SaaS, Gamification",2020,True,https://scalando.com/
Italy,Scalapay,Milan,25000000.0,"FinTech, Payment, eCommerce, Retail",2019,True,www.scalapay.com
Spain,Scale Ecommerce,Sant Cugat Del Valles,,"Business Development, Consulting, Management Consulting",2020,True,https://www.scale-ecommerce.com/
Spain,Scale Gas,Madrid,17500000.0,Energy,2017,True,https://www.scalegas.com/
UK,Scale Point Partners,London,,"Fintech, consulting, payments, growth",2024,True,https://scalepointpartners.com/
France,Scaleflex,Lyon,1750000.0,"Information Technology, Internet, SaaS, Software",2016,True,https://www.scaleflex.com/
Germany,Scalehub,Norderstedt,1750000.0,"Artificial Intelligence, Autonomous Vehicles, Cloud Data Services, Computer Vision, Crowdsourcing, Image Recognition, Information Technology, Natural Language Processing, Outsourcing",2015,True,http://www.scalehub.com
Estonia,Scaleink,Tallin,,"Blockchain, Information Technology, Software",2020,True,https://www.scaleink.com/
Czechia,Scaleo,Prague,,"affiliate marketing, affiliate software, software, advertising",2016,True,https://www.scaleo.io
Sweden,Scaleout,Uppsala and Stockholm,,"machinelearning, ai, privacy",2017,True,https://scaleoutsystems.com/
Denmark,Scaleup Finance,Copenhagen,7500000.0,"Consulting, Finance, Financial Services, Software",2021,True,https://www.scaleup.finance/
Norway,Scaleup Lab,Oslo,,"Nordic companies, app, UI, UX",2019,True,https://www.scaleuplab.biz/
Norway,Scaleupxq,Oslo,,"tech companies, commercial, product, marketing, sales",2018,True,https://www.scaleupxq.com/
France,Scalezia,Paris,,"Digital Marketing, E-Learning, Internet",2020,True,https://www.scalezia.co/
France,Scalinx,Paris,17500000.0,Semiconductor,2015,True,https://www.scalinx.com/
France,Scallog,Nanterre,,"logistics, Supply Chain, Robotics, Industry 4.0, Automatization, Robots",2013,True,http://www.scallog.com/
Poland,Scan And Buy,Krakow,,"retail, image recognition, augmented reality",2019,True,http://scanandbuy.me
Germany,Scanbot Sdk Gmbh,Bonn,7500000.0,"barcode scanning, mobile document scanning, mobile data capture",2011,True,https://scanbot.io/
Estonia,Scanbro,Tallinn,25000000.0,Retail,2018,True,https://invendor.com/
Belgium,Scandalook,Ixelles,,"app, application mobile, influencer marketing, affiliate marketing, inspiration, fashion, ecommerce",2019,True,https://www.scandalook.com
Bulgaria,Scandia,Sofia,50000.0,"Shopping, Retail, E-commerce",2020,True,https://bg.heyscandia.com/
Denmark,Scandic Pelagic,Skagen,,"Food Processing, Sales, Seafood, Shipping",2018,True,http://www.scandicpelagic.com
Denmark,Scandinavian Biolabsv,Copenhagen,300000.0,"Health Care, Medical, Medical Device",2019,True,https://scandinavianbiolabs.com
Switzerland,Scandit,Zurich,25000000.0,"smart data, barcode scanning, app",2009,True,http://www.scandit.com/
Netherlands,Scanmovers,Amsterdam,,"PropTech, Moving Companies, Comparison and Booking Platform",2016,True,www.scanmovers.com
Norway,Scanreach,Straume,17500000.0,"Big Data, Information Technology, Marine Technology, Wireless",2015,True,https://www.scanreach.com/
Poland,Scanrepeat,Wroclaw,,"saas, e-commerce, ISV, startups, software houses, development teams",2019,True,https://scanrepeat.com/
UK,Scansan Properties,London,300000.0,"Property Tokenization Platform, Web3 Estate Planning with ScanSan Guardian, Democratizing UK Property Investment",2022,True,https://www.scansanproperties.com/
Germany,Scantinel Photonics,Ulm,,"3D Technology, Automotive, Autonomous Vehicles",2019,True,scantinel.com/
Switzerland,Scantrust,Lausanne,,"Brand Protection, Authentication, Security Solution, Smart Labels",2014,True,www.scantrust.com
Lithuania,Scanwatch,Vilnius,,"retail, retailtech, retail technology",2021,True,https://scanwatch.ai
UK,Scape Technologies,London,,"Augmented Reality, AR Infrastructure, Computer Vision, 3D maps",2016,True,www.scape.io
Sweden,Scapin,Stockholm,3750000.0,"Technology App, Artificial Intelligence, Virtual Interactivity",2021,True,https://www.scapin.app/
UK,Scarlet,Madalena,1750000.0,"Medical, Software, Test and meaurement",2020,True,https://www.scarletcomply.com/
Slovakia,Scase,Bratislava,300000.0,"Health Care, Health Diagnostics, Medical Device",2019,True,https://www.scase.io/
Sweden,Scatterin,Stockholm,25000000.0,Health,2021,True,https://www.scatterin.com/
Bulgaria,Scavasoft,Varna,3750000.0,Software development,2024,True,https://scavasoft.com
Germany,Scavenger Ai,Berlin,1750000.0,"Software Development, AI, Data Analytics",2023,True,https://scavenger-ai.com/
Sweden,Scayl,Stockholm,25000000.0,"Fintech, Financing, Technology, Debt facilities",2023,True,https://www.scayl.finance/s
Germany,Scda Facility Allocator,Hamburg,50000.0,"facility allocation, SCM, AI",2024,True,https://www.supplychaindataanalytics.com/product/sales-store-allocator-for-ms-windows/
Portugal,Scemai,Madalena,,"AI-driven Energy, Industrial, Environment",2020,True,https://scemai.com/
Netherlands,Scenic Biotech,Amsterdam,7500000.0,"Biometrics, Biotechnology, Collaborative Consumption",2017,True,https://scenicbiotech.com/
Denmark,Scentmore,Copenhagen,750000.0,"Perfume, scent, ai, recommendation",2022,True,www.scentmore.dk
Switzerland,Scewo,Zurich,,"eHealth, Wheelchair, Disabilities,  Healthcare, Robotics, Scewo, Zurich,",2017,True,https://scewo.ch
Poland,Scfo Supply Chain Finance Optimization,Warsaw,,,2018,True,www.scfo.pl
Germany,Schaeffer Nutraceuticals,Frankfurt An Der Oder,,"Biotechnology, Dietary Supplements, Food and Beverage",2017,True,https://schaeffer-nutra.com
UK,Scheme Support,London,,"edtech, curriculum, teaching",2017,True,www.schemesupport.co.uk
Switzerland,Schlaufux,Zurich,,"EdTech, Education, Primary Education",2020,True,https://www.schlaufux.ch/
Germany,Schmaus,Cologne,,"hobby chefs, homemade food",2018,True,https://www.schmaus.community
Germany,Schnaitec,Bruchsal,50000.0,"Climate Tech, Environmental Tech",2018,True,https://www.schnaitec.com/
Germany,Schneidebrettde,Münster,,"ecommerce, cutting boards",2021,True,https://www.schneidebrett.de
Germany,Schnelle Sachen,Leipzig,,"Delivery, Delivery Service, E-Commerce, Grocery, Same Day Delivery",2020,True,schnellesachen.de
UK,Scholar Saver,Liverpool,300000.0,"AI-Powered Financial Guidance, Community Engagement and Incentives, Partnerships with Educational Institutions",2024,True,https://scholarsaver.co.uk/
Portugal,Scholarlink,Lisbon,300000.0,"Quality Education, Personalized Academic Guidance, Free Education",2023,True,https://www.scholarlink.pro
Sweden,Scholaro,Stockholm,25000000.0,"AI, SaaS",2023,True,https://scholaro.io/
UK,School Notices,London,750000.0,"Advertising, Charity, Charter Schools",2014,True,https://www.schoolnotices.co.uk/
Switzerland,Schoolapply,Zug,3750000.0,"Education, Visual Search",2015,True,https://www.schoolapply.com
Ireland,Schoolgrove Technology,Tralee,,"EdTech, Reseller, Distributor, Payments, FinTech",2017,True,www.schoolgrove.com
Luxembourg,Schoolmait,Strassen,,"EduTech, Wellbeing, SAAS",2022,True,www.schoolmait.com
Netherlands,Schoolpoort,Huizen,3750000.0,"E-Learning, Education, Online Portals",2014,True,http://schoolpoort.nl
Austria,Schrankerl,Vienna,1750000.0,"Foodtech, office catering, employer branding, SMEs",2021,True,https://www.schrankerl.at/
Switzerland,Schreiner Finden,Bern,,"Directory, platform",2024,True,https://www.schreiner-finden.ch/
Austria,Schrott24,Graz,3750000.0,"Apps, Internet, Marketplace, Mobile Apps, Web Apps",2016,True,https://www.schrott24.de
Austria,Schubu Systems,Vienna,750000.0,"Books and Graphic Novels, E-commerce, Publishers, B2C",2020,True,https://www.schubu.systems/
France,Scibids Technology,Paris,3750000.0,"Advertising, Artificial Intelligence, Marketing",2016,True,http://scibids.com/
Netherlands,Sciencetalk,Oost-Souburg,,"wetenschap, educatie, nieuws, cursus",2024,True,https://www.sciencetalk.nl/
Greece,Sciencetraining,Athens,,"eSports, Training, Learning",2020,True,http://www.sciencetraining.io
Spain,Scienft,Tortola,,"Education, IT, Software, Internet",2021,True,https://scienft.com
Slovakia,Sciengineers,Bratislava,25000000.0,"Animal Feed, Art, Chemical, Equestrian, Health Care, Industrial Engineering, Information Technology, Life Science, Mechanical Engineering, Veterinary",2020,True,https://sciengineers.com
France,Scienta Lab,Paris,7500000.0,"Health, IoT, BigData, SaaS",2021,True,https://www.scimm.eu/
Sweden,Scientifyresearch,Stockholm,,Research Funding Database,2021,True,https://www.scientifyresearch.org/
UK,Scileads,Belfast,750000.0,Information Technology,2014,True,https://scileads.com/
Belgium,Scimm,Antwerp,50000.0,"BigData, Fashion",2022,True,https://www.scimm.eu/
UK,Scindo,London,,"enzymes, molecules, plethora, biological platform, landfill waste",2020,True,https://scindo.bio/
France,Scintil Photonics,Grenoble,3750000.0,"silicon photonic, photons, chip, semiconductor, laser",2018,True,https://www.scintil-photonics.com/
Netherlands,Scinvivo,Eindhoven,3750000.0,"Medical Device, Optical coherence tomography, Endoscopic imaging, Bladder cancer,",2016,True,https://www.scinvivo.com/
Greece,Scio,Athens,,"artificial intelligence, big data, analytics, food systems, agriculture",2020,True,https://scio.systems/
Germany,Scio Automation,Frankenthal,,"Automotive, Food, Beverage, Industrial",2019,True,https://www.scio-automation.com/
France,Scipio Bioscience,Paris,7500000.0,"RNA, robust, Bioscience",2017,True,https://scipio.bio/
Netherlands,Scisports,Enschede,,"Sports Analytics, Football Data Intelligence, AI, Entertainment",2013,True,www.scisports.com
UK,Sclae8,LONDON,,"analytics, tage manager, gdpr, privacy",2021,True,scale8.com
Italy,Sclak,"Computer, Internet, Internet of Things",3750000.0,"Computer, Internet, Internet of Things",2014,True,http://www.sclak.com/
Germany,Scne,Berlin,,"Internet, Language Learning, Software",2020,True,https://www.scne.io
Spain,Scoobic,Dos Hermanas,1750000.0,"delivery, electric vehicle",2016,True,https://scoobic.com/en/
Spain,Scoobic Urban Mobility,Dos Hermanas,1750000.0,"Delivery, Electric Vehicle",2015,True,https://scoobic.com/en/
Portugal,Scoocs,Lisbon,750000.0,Virtual Events; Hybrid Events; Community Platform,2020,True,https://scoocs.co/
UK,Scoodle,London,,"EdTech, Tutor platform, Influencers, Scoodle, London",2017,True,https://scoodle.co.uk
Germany,Scoopas Gmbh,Düsseldorf,300000.0,"Streaming, NFT, Music",2022,True,www.scoopas.com
Germany,Scooper Energy,Neuss,1750000.0,"Dietary Supplements, Medical, Wellness",2021,True,https://scooper.energy/
Norway,Scoopr,Oslo,,"Advice, Financial Services, Insurance",2020,True,https://aconto.no
